No.,回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
5156,18:17.2,小佐野 智美,36,女性,群馬県,1回,はい,5時間～7時間未満,いいえ,はい,ハイ！調製豆乳,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
5157,09:23.4,石内 大樹,35,男性,山口県,2回,はい,1時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
5158,01:05.6,小柳 康平,35,男性,徳島県,2回,いいえ,7時間～9時間未満,はい,いいえ,,はい,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
5159,22:48.8,浦辺 彩花,31,女性,栃木県,2回,はい,1時間～3時間未満,いいえ,はい,日清おいしさプラス サイリウムドリンク,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5160,42:37.5,三国 大輝,21,男性,東京都,3回,いいえ,3時間～5時間未満,いいえ,はい,日清おいしさプラス　サイリウムドリンク,いいえ,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
5161,38:57.1,竹之内 優太,32,男性,福井県,3回,いいえ,1時間～3時間未満,いいえ,はい,エース,いいえ,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
5162,51:34.4,若宮 翔,28,男性,岡山県,3回,はい,7時間～9時間未満,いいえ,はい,日清おいしさプラス　サイリウムドリンク,はい,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
5163,53:25.0,醍醐 茜,40,女性,福井県,2回,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
5164,03:07.4,蒲田 菜月,69,女性,三重県,4回以上,いいえ,1時間未満,はい,いいえ,,いいえ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
5165,07:23.3,吉川 早紀,56,女性,宮城県,2回,いいえ,1時間～3時間未満,いいえ,はい,ソフール ストロベリー,いいえ,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5166,25:45.6,阿久津 達也,28,男性,福井県,3回,はい,7時間～9時間未満,はい,はい,ナタデココ　ファイバー,はい,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
5167,26:17.7,角井 大貴,77,男性,千葉県,3回,いいえ,9時間以上,いいえ,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5168,20:01.4,高須 大地,88,男性,愛知県,3回,はい,5時間～7時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
5169,42:00.1,津田 優斗,34,男性,茨城県,4回以上,いいえ,1時間～3時間未満,はい,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5170,25:55.1,二ノ宮 恵,13,女性,栃木県,3回,いいえ,3時間～5時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
5171,35:02.4,倉 大輝,14,男性,三重県,2回,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
5172,41:49.2,寺坂 さくら,11,女性,島根県,4回以上,いいえ,9時間以上,いいえ,はい,キリンコレステミンアセロラ味 ８袋,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
5173,00:15.7,下里 健太,33,男性,奈良県,1回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5174,07:59.1,椛沢 真由,82,女性,愛媛県,2回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
5175,34:42.6,石黒 愛美,29,女性,富山県,2回,はい,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
5176,50:33.2,合原 愛美,20,女性,群馬県,3回,いいえ,5時間～7時間未満,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5177,40:32.6,御手洗 優斗,28,男性,愛知県,1回,いいえ,3時間～5時間未満,はい,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
5178,37:48.8,舟木 菜々子,25,女性,長野県,1回,いいえ,3時間～5時間未満,はい,いいえ,,はい,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
5179,02:50.4,親川 彩香,48,女性,神奈川県,2回,いいえ,9時間以上,はい,はい,マインズ＜毎飲酢＞リンゴ酢ドリンク,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
5180,18:43.2,柿本 美月,64,女性,茨城県,3回,はい,7時間～9時間未満,いいえ,いいえ,,はい,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5181,15:02.0,松崎 葵,48,女性,新潟県,2回,はい,3時間～5時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
5182,28:21.0,高柳 真由,11,女性,千葉県,4回以上,はい,1時間未満,はい,はい,ジョア,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5183,01:34.4,淡路 七海,53,女性,福岡県,4回以上,いいえ,5時間～7時間未満,いいえ,はい,オリゴワン　ヨーグルトサワー,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
5184,15:01.6,渋井 優,19,男性,鹿児島県,4回以上,いいえ,3時間～5時間未満,はい,はい,クロスタニンのお茶,はい,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
5185,36:13.8,笠井 千尋,61,女性,岐阜県,1回,はい,1時間～3時間未満,いいえ,はい,引き締った味　カテキン緑茶,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5186,17:58.2,福沢 徹,46,男性,鹿児島県,1回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
5187,32:05.0,蟹江 海斗,45,男性,宮城県,2回,はい,7時間～9時間未満,はい,はい,日清おいしさプラス キトサンヌードル しょうゆ味,はい,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5188,41:25.4,土手 菜月,30,女性,福岡県,1回,はい,7時間～9時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5189,28:48.6,植野 竜,26,男性,島根県,1回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
5190,05:38.5,蛯名 洋平,80,男性,愛知県,1回,はい,3時間～5時間未満,はい,はい,コレカットレモン,はい,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
5191,02:56.0,柏村 優,66,男性,愛知県,2回,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
5192,38:04.3,浦田 雄大,18,男性,静岡県,2回,いいえ,9時間以上,はい,いいえ,,いいえ,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5193,55:35.2,宇藤 雄大,87,男性,千葉県,2回,いいえ,5時間～7時間未満,はい,はい,大豆からあげ,いいえ,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
5194,27:06.8,夏目 里奈,11,女性,兵庫県,4回以上,いいえ,3時間～5時間未満,はい,はい,日清おいしさプラス キトサンヌードル,いいえ,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5195,09:54.6,下川原 大地,33,男性,山形県,1回,いいえ,1時間～3時間未満,いいえ,はい,引き締った味　カテキン緑茶,いいえ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
5196,18:49.8,高澤 楓,26,女性,栃木県,3回,はい,1時間未満,いいえ,はい,ピュアラ アロエ,はい,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
5197,38:10.8,花本 優,87,男性,奈良県,2回,いいえ,7時間～9時間未満,いいえ,はい,健やか豆腐,いいえ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
5198,50:44.6,富沢 彩香,30,女性,秋田県,4回以上,いいえ,3時間～5時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5199,54:17.7,倉光 優斗,78,男性,千葉県,2回,いいえ,7時間～9時間未満,いいえ,はい,ジョア　ブルーベリー,いいえ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5200,55:48.2,泉水 直樹,21,男性,長野県,2回,はい,1時間～3時間未満,いいえ,はい,ビタホット,はい,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
5201,2011/1/1,光井 亮,88,男性,岐阜県,,,,いいえ,,,いいえ,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5202,52:49.6,粕谷 明日香,41,女性,愛知県,4回以上,いいえ,1時間未満,いいえ,はい,ブレンディコーヒーオリゴ糖入り,はい,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5203,34:35.3,家田 貴大,79,男性,愛媛県,2回,はい,9時間以上,いいえ,いいえ,,いいえ,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5204,57:52.9,西牟田 麻衣子,29,女性,大分県,1回,いいえ,1時間未満,いいえ,いいえ,,はい,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
5205,52:58.1,池口 海斗,35,男性,沖縄県,2回,いいえ,5時間～7時間未満,はい,はい,キリン コレステミン アップル味 ８袋,はい,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
5206,08:12.3,立花 陸,10,男性,宮城県,2回,いいえ,1時間～3時間未満,いいえ,はい,ビフィルン,いいえ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5207,53:16.4,永浜 一輝,57,男性,神奈川県,3回,はい,3時間～5時間未満,はい,いいえ,,はい,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
5208,21:28.8,岡﨑 茜,12,女性,大分県,1回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
5209,47:39.8,早野 菜摘,56,女性,群馬県,1回,いいえ,5時間～7時間未満,いいえ,はい,ソフールプレーン,いいえ,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5210,40:45.3,喜納 翔,53,男性,滋賀県,1回,はい,9時間以上,いいえ,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
5211,42:45.9,花沢 竜,57,男性,沖縄県,2回,いいえ,1時間未満,いいえ,はい,クラッシュタイプの蒟蒻畑ライトぶどう味,いいえ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
5212,04:52.5,越山 竜,87,男性,香川県,4回以上,いいえ,1時間～3時間未満,はい,はい,おなか活力タブレット,はい,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
5213,36:56.4,川淵 恵,10,女性,広島県,2回,いいえ,3時間～5時間未満,はい,はい,京優粥　京水菜の卵がゆ,はい,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
5214,16:05.3,並川 匠,39,男性,三重県,2回,いいえ,1時間～3時間未満,はい,いいえ,,はい,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5215,18:11.2,川口 恵,35,女性,岩手県,3回,はい,3時間～5時間未満,いいえ,はい,大豆芽茶（だいずがちゃ）,はい,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
5216,52:50.8,初田 彩花,46,女性,滋賀県,3回,はい,3時間～5時間未満,いいえ,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
5217,39:35.4,川口 健太郎,51,男性,鹿児島県,3回,はい,3時間～5時間未満,はい,はい,ソフール,はい,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5218,58:45.5,小路 楓,73,女性,岐阜県,2回,はい,1時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5219,45:00.2,尾辻 早紀,32,女性,青森県,2回,はい,5時間～7時間未満,はい,いいえ,,いいえ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
5220,30:41.6,浜地 美香,62,女性,京都府,3回,いいえ,3時間～5時間未満,いいえ,はい,「ビタホット」フルーツ＆ベジタブル,いいえ,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5221,22:25.0,深堀 大輝,38,男性,秋田県,4回以上,はい,3時間～5時間未満,はい,いいえ,,いいえ,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
5222,45:54.4,星 翼,19,男性,宮城県,4回以上,いいえ,7時間～9時間未満,はい,いいえ,,はい,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
5223,13:37.4,石本 瞳,37,女性,福岡県,2回,いいえ,3時間～5時間未満,いいえ,いいえ,,いいえ,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
5224,30:59.8,江見 遙,63,女性,徳島県,2回,はい,3時間～5時間未満,いいえ,いいえ,,はい,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
5225,39:54.4,坪 葵,35,女性,山梨県,1回,いいえ,1時間～3時間未満,はい,はい,コレカットレモン,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
5226,34:11.1,高 直人,56,男性,群馬県,1回,いいえ,5時間～7時間未満,いいえ,はい,コレカットライト,いいえ,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
5227,43:51.4,日隈 彩,17,女性,徳島県,3回,いいえ,9時間以上,いいえ,はい,京優膳　白みそ,はい,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
5228,56:30.8,溝端 香織,13,女性,鹿児島県,4回以上,いいえ,1時間～3時間未満,はい,はい,ピュアラピーチ,いいえ,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5229,33:21.9,花井 里奈,74,女性,東京都,1回,いいえ,7時間～9時間未満,いいえ,はい,五穀米ご飯,はい,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
5230,22:30.6,正村 亮,43,男性,静岡県,3回,はい,3時間～5時間未満,はい,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5231,48:55.0,松家 大地,76,男性,宮崎県,4回以上,いいえ,9時間以上,はい,いいえ,,いいえ,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
5232,00:43.5,塩谷 麻衣子,44,女性,高知県,2回,いいえ,1時間～3時間未満,はい,はい,ファイバー食パン 爽快健美,はい,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
5233,02:50.0,久保田 里奈,13,女性,栃木県,3回,いいえ,1時間～3時間未満,いいえ,はい,ファイバードリンク　ラズベリー＆アップル,いいえ,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
5234,56:49.0,鎌形 一輝,13,男性,愛知県,2回,いいえ,5時間～7時間未満,はい,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
5235,40:42.3,高森 亮,26,男性,高知県,4回以上,いいえ,5時間～7時間未満,いいえ,いいえ,,いいえ,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
5236,48:26.6,入江 優,78,男性,北海道,3回,はい,7時間～9時間未満,はい,いいえ,,はい,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
5237,03:02.1,片田 一輝,67,男性,神奈川県,1回,いいえ,5時間～7時間未満,はい,いいえ,,はい,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5238,09:38.4,永松 美穂,44,女性,高知県,1回,はい,9時間以上,はい,いいえ,,はい,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
5239,28:33.2,入沢 菜々子,14,女性,福島県,3回,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
